Name,HDFC_ID,Category
PENTECH BUSINESS MANAGEMENT PRIVATE LIMITED,1411,A
DANA INDIA TECHNICAL CENTRE PRIVATE LIMITED,1369,A
DCNS INDIA PRIVATE LIMITED,1373,A
MOLSON COORS COBRA INDIA PRIVATE LIMITED,154,A
DDB MUDRA PRIVATE LIMITED,208,A
NORTHERN OPERATING SERVICES PRIVATE LIMITED,264,A
ASTA INDIA PRIVATE LIMITED,4001,A
ASTHRA TECHNOLOGIES PRIVATE LIMITED,4004,A
ASTRAL INDIA PRIVATE LIMITED,4007,A
ASTRI SALES AND SERVICES PRIVATE LIMITED,4008,A
ASTRUM HEALTHCARE PRIVATE LIMITED,4010,A
ASTUTE CORPORATE SERVICES PRIVATE LIMITED,4011,A
CONCEPT CLOTHINGS PRIVATE LIMITED,4022,A
CONCEPT INFOWAY PRIVATE LIMITED,4023,A
CONCEPTIA SOFTWARE TECHNOLOGIES PRIVATE LIMITED,4025,A
CONNECTM TECHNOLOGY SOLUTIONS PRIVATE LIMITED,4027,A
CONSCIENT INFRASTRUCTURE PRIVATE LIMITED,4028,A
CONTECH INSTRUMENTS LIMITED,4033,A
CONTROL TECHNIQUES INDIA PRIVATE LIMITED,4034,A
CORAL DRUGS PRIVATE LIMITED,4039,A
CORNERSTONE COMMUNICATIONS PRIVATE LIMITED,4042,A
CORPORATE SOLUTIONS REDEFINED INDIA PRIVATE LIMITED,4044,A
CORPORATE STATIONERY PRIVATE LIMITED,4045,A
CORPORATE WARRANTIES INDIA  PVT LTD,4047,A
CRYSTAL COOK N SERVE PRODUCTS PVT LTD,4072,A
CREATIVE INFOTECH SOLUTIONS PRIVATE LIMITED,4062,A
CREDENCE ANALYTICS  INDIA  PRIVATE LIMITED,4064,A
CRIMSON INTERACTIVE PRIVATE LIMITED,4069,A
CROSS COUNTRY INFOTECH PRIVATE LIMITED,4070,A
CROWN BEERS INDIA PRIVATE LIMITED,4071,A
INDEXPORT LEATHER EXPORT PRIVATE LIMITED,2405,A
SRA SYSTEMS LIMITED,2429,A
HINDUSTAN MOTORS LIMITED,2986,A
HINDUSTAN COCA COLA MARKETING COMPANY PRIVATE LIMITED,2988,A
HDFC SALES PRIVATE LIMITED,2996,A
DIGITAL AVENUES LIMITED,1400,A
DISCOVERTURE SOLUTIONS INDIA PRIVATE LIMITED,1403,A
POWERTOOLS MARKETING LIMITED,1419,A
PROCALL PRIVATE LIMITED,1437,A
RELIABLE TRANS AND IMPEX SERVICES PRIVATE LIMITED,1465,A
RELIANCE FIRE BRIGADE SERVICES PRIVATE LIMITED,1480,A
PRAKASH INDUSTRIES LIMITED,360,A
CLEAR MEDIA INDIA PRIVATE LIMITED,3764,A
CLEARPATH TECHNOLOGY PRIVATE LIMITED,3765,A
CLEARPOINT LEARNING SYSTEMS INDIA PRIVATE LIMITED,3767,A
CLININVENT RESEARCH PRIVATE LIMITED,3773,A
CLP POWER INDIA PRIVATE LIMITED,3775,A
CMR DESIGN AUTOMATION PRIVATE LIMITED,3781,A
CNB FINWIZ PRIVATE LIMITED,3784,A
COASTAL PROFESSIONAL SERVICES PRIVATE LIMITED,3792,A
COGENT E-SERVICES PRIVATE LIMITED,3795,A
COGNET HR SOLUTIONS PRIVATE LIMITED,3796,A
COLORBAR COSMETICS PRIVATE LIMITED,3804,A
COLOSCEUM MEDIA PRIVATE LIMITED,3807,A
COMMERCE VELOCITY INDIA PRIVATE LIMITED,3816,A
COMODO SECURITY SOLUTIONS PRIVATE LIMITED,3819,A
COMPONENCE PORTAL SERVICES PRIVATE LIMITED,3823,A
COMPSOFT BPO SERVICES INDIA PRIVATE LIMITED,3825,A
COMPUTER WARE INDIA PRIVATE LIMITED.,3826,A
AMAZON PAPYRUS CHEMICALS PRIVATE LIMITED,3856,A
AMC COOKWARE INDIA PRIVATE LIMITED,3857,A
HALCROW CONSULTING INDIA PRIVATE LTD,3003,A
H HORIZON SUPPORT AND SERVICES PRIVATE LIMITED,3004,A
GXS INDIA TECHNOLOGY CENTRE PRIVATE LIMITED,3006,A
GLOBAL VANTEDGE PRIVATE LIMITED,3021,A
GKB HI TECH LENSES PRIVATE LIMITED,3034,A
GENERAL ATLANTIC PRIVATE LIMITED,3038,A
FRONTLINE SALES LIMITED,3056,A
BAJAJ INTERNATIONAL PRIVATE LIMITED,2881,A
BAKELITE HYLAM LIMITED.,2887,A
KEERTAN CONSULTANTS PRIVATE LIMITED,6337,A
KENDLE INDIA PRIVATE LIMITED,6345,A
IBC KNOWLEDGE PARK PRIVATE LIMITED,6298,A
ICON ANALYTICAL EQUIPMENT PRIVATE LIMITED,6312,A
IDEACTS INNOVATIONS PRIVATE LIMITED,6316,A
IDEAL CURES PRIVATE LIMITED,6318,A
IDEAL INVENT TECHNOLOGIES PRIVATE LIMITED,6320,A
IDEAS DESIGN SOLUTIONS PRIVATE LIMITED,6322,A
IDG MEDIA PRIVATE LIMITED,6327,A
KRAWLER INFORMATION SYSTEMS PRIVATE LIMITED,6424,A
KRITIKAL SOLUTIONS PRIVATE LIMITED,6430,A
KIMAYA FASHIONS PRIVATE LIMITED,6371,A
KINEDEX HEALTHCARE PRIVATE LIMITED,6374,A
KINGSLEY INDUSTRIES LTD,6376,A
ENVIRONNEMENT SA INDIA PRIVATE LIMITED,5020,A
ENVISION ENTERPRISE SOLUTIONS PRIVATE LIMITED,5023,A
EPE PROCESS FILTERS AND ACCUMULATORS PRIVATE LIMITED,5025,A
EPITOME GLOBAL SERVICES PRIVATE LIMITED,5031,A
EQUINOX CONSULTING PRIVATE LIMITED,5033,A
ESCORTS SECURITIES LIMITED,5042,A
ESENNAR TRANSFORMERS PRIVATE LIMITED,5043,A
ESP CONSULTANT INDIA PRIVATE LIMITED,5044,A
ESSEL TOWER MAINTENANCE PRIVATE LIMITED,5051,A
EUCLID INFOTECH PRIVATE LIMITED,5062,A
EURO MERCHANDISE  INDIA  LIMITED,5071,A
EVOLVE BRANDS PRIVATE LIMITED,5080,A
EXCEL DIESEL PRIVATE LIMITED,5087,A
EXCLUSIVE SECURITIES LIMITED,5094,A
EXCELENCIA I TECH CONSULTING PRIVATE LIMITED,5093,A
EXMAN SECURITY SERVICES PRIVATE LIMITED,5097,A
EXOR INDIA PRIVATE LIMITED,5098,A
EXPRESS COLOUR SCAN PVT LTD,5101,A
EXPRESS SECURITIES PRIVATE LIMITED,5103,A
F HARLEY AND COMPANY PVT LTD,5110,A
ROCKWELL INTERNATIONAL SCHOOLS,5809,A
HIRECRAFT SOFTWARE PRIVATE LIMITED,6164,A
HIREN ALUMINIUM LIMITED,6165,A
HITRAC MANPOWER SERVICES PRIVATE LIMITED,6169,A
L T OVERSEAS PRIVATE LIMITED,6456,A
LA FREIGHTLIFT PRIVATE LIMITED,6458,A
LAMBDA EASTERN TELECOMMUNICATION LIMITED,6478,A
LANCESOFT INDIA PRIVATE LIMITED,6480,A
LAXMI DRUCKEN KOMPONENTS PRIVATE LIMITED,6490,A
LAVINO KAPUR COTTONS PRIVATE LIMITED,6492,A
RAVIN CABLES LTD,6487,A
RAPROSS PHARMACEUTICALS PRIVATE LIMITED,6505,A
RAJ OFFICE SOLUTIONS PRIVATE LIMITED,6518,A
RAHEJA QBE GENERAL INSURANCE COMPANY LIMITED,6520,A
QUSCIENT TECHNOLOGIES PRIVATE LIMITED,6522,A
QUANTUM INFORMATION SERVICES PRIVATE LIMITED,6523,A
KJMC CAPITAL MARKET SERVICES LIMITED,6385,A
PRECISION TECHSERVE PRIVATE LIMITED,6530,A
PORTECK INDIA INFOSERVICES PRIVATE LIMITED,6537,A
INCOZEN THERAPEUTICS PRIVATE LIMITED,6452,A
FAIRMOUNT HOTELS PRIVATE LIMITED,5120,A
FANCY FITTINGS LIMITED,5122,A
FASHIONAGE CORPORATION PRIVATE LIMITED,5123,A
INFOAXON TECHNOLOGIES INDIA PRIVATE LIMITED,5179,A
INKRITI SOLUTIONS PRIVATE LIMITED,5223,A
INMARCO INDUSTRIES PRIVATE LIMITED,5226,A
INNMAR TOURISM AND HOTELS PRIVATE LIMITED,5227,A
INOOGA SOLUTIONS PRIVATE LIMITED,5228,A
INSTAPOWER LIMITED,5233,A
INSTANCY SOFTWARE INDIA PRIVATE LIMITED,5234,A
INSULATION AND ELECTRICAL PRODUCTS PVT LTD,5239,A
ITOCHU INDIA PRIVATE LIMITED,5269,A
SUNTEC BUSINESS SOLUTIONS PRIVATE LIMITED,5873,A
SUPER SPINNING MILLS LIMITED,5879,A
JAINEX AAMCOL LIMITED,6007,A
JAIPURIA SILK MILLS PRIVATE LIMITED,6025,A
JAMNAGAR TRANSPORT COMPANY PRIVATE LIMITED,6032,A
JAS TOLL ROAD COMPANY LIMITED,6040,A
JASRAJ KALIANJI INFOSYSTEMS PRIVATE LIMITED,6042,A
JASUBHAI ENGINEERING PRIVATE LIMITED,6045,A
JAYEMS ENGINEERING COMPANY PRIVATE LIMITED,6057,A
JD ORGOCHEM LIMITED,6063,A
JEEVAN TECHNOLOGIES INDIA PRIVATE LIMITED,6068,A
JEHANGIR CLINICAL DEVELOPEMENT CENTRE PRIVATE LIMITED,6072,A
JHP SECURITIES PRIVATE LIMITED,6080,A
JINDAL INTELLICOM LIMITED,6081,A
JIVA INTERNET SOLUTIONS PRIVATE LIMITED,6084,A
SHV ENERGY INDIA PRIVATE LIMITED,6747,A
UGC SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED,6764,A
TWENTY TWENTY MEDIA PRIVATE LIMITED,6765,A
TWENTY FOUR GUARDING PRIVATE LIMITED,6766,A
TRANSINDIA FREIGHT SERVICES PRIVATE LIMITED,6775,A
MODULAR INFOTECH PRIVATE LIMITED,7350,A
M M PUBLICATIONS LIMITED,7213,A
MAANI CARE SYSTEM INDIA PRIVATE LIMITED,7224,A
MAC-NELS CONTAINER LINES PRIVATE LIMITED,7232,A
OSNA ELECTRONICS PPRIVATE LTD.,7974,A
O S S AIR MANAGEMENT PRIVATE LIMITED,7975,A
OSWAL DIE CASTERS PVT LTD,7976,A
OSWAL ELECTRICALS PRIVATE LIMITED,7977,A
OUM TECHNOLOGY SOLUTIONS PRIVATE LIMITED,7979,A
OUTDOOR ADVERTISING PROFESSIONALS INDIA PRIVATE LIMITED,7981,A
OVERTURE COMMUNICATIONS PRIVATE LIMITED,7984,A
PACKT PUBLISHING PRIVATE LIMITED,8005,A
PAGES CONSULTANCY PRIVATE LIMITED,8011,A
PARADIGM IT PRIVATE LIMITED,8027,A
WELSET PLAST EXTURSIONS PRIVATE LIMITED,8093,A
WELDWELL SPECIALITY PVT LTD,8095,A
BIJUR DELIMON INDIA PRIVATE LIMITED,4722,A
BIRD AUTOMOTIVE PRIVATE LIMITED,4747,A
BLUE ZONE SYSTEMS PRIVATE LIMITED,4775,A
BLUSH CLINICS PRIVATE LIMITED,4777,A
BNR UDYOG LIMITED,4781,A
BOMBAY CHEMICALS PRIVATE LIMITED,4788,A
BONACE ENGINEERS PRIVATE LIMITED,4790,A
BOUTIQUE INTERNATIONAL PRIVATE LIMITED,4796,A
BRACECORP PUBLICATIONS PRIVATE LIMITED,4800,A
BREAKTHROUGH MANAGEMENT GROUP INDIA PRIVATE LIMITED,4805,A
BRICS GILT FINANCE PRIVATE LIMITED,4809,A
BRITISH ORIENT INFOTEL PRIVATE LIMITED,4812,A
BRITTO AMUSEMENTS PRIVATE LIMITED,4813,A
BROEKMAN LOGISTICS INDIA PRIVATE LIMITED,4815,A
CONSULTING ENGINEERING SERVICES  INDIA  PRIVATE LIMITED,4186,A
CONTINENTAL COFFEE PRIVATE LIMITED,4187,A
MIDDLE EAST HOTEL COMPANY PRIVATE LIMITED,7174,A
MILLENNIUM CONSTRUCTION PRIVATE LIMITED,7195,A
MIND ENGINEERING DESIGN INDIA PRIVATE LIMITED,7200,A
MARK AND SPACE TELESYSTEMS PRIVATE LIMITED,7351,A
MINDTECK INDIA LIMITED,7288,A
MIRACALUS PHARMA PRIVATE LIMITED,7294,A
MIRAGE CLOTHING COMPANY PRIVATE LIMITED,7295,A
MIS OUTSOURCING PRIVATE LIMITED,7301,A
MISTRAL SOLUTIONS PRIVATE LIMITED,7304,A
MIVIN ENGG. TECHNOLOGIES PRIVATE LIMITED,7310,A
MMC HARDMETAL INDIA PRIVATE LIMITED,7317,A
MMC INFOTECH SERVICES PRIVATE LIMITED,7320,A
MOBILE2WIN INDIA PRIVATE LIMITED,7329,A
MAGNETI MARELLI SKH EXHAUST SYSTEMS PRIVATE LIMITED,7243,A
MAGNUM CLOTHING PVT LTD,7244,A
MAGNUM EQUITY BROKING LIMITED,7245,A
MAGUS CONSULTING PVT LTD,7247,A
MAHAAN FOODS LIMITED,7250,A
MAINI MATERIALS MOVEMENT PRIVATE LIMITED,7266,A
MAKINO AUTO INDUSTRIES PRIVATE LIMITED,7268,A
WEBYOG SOFTWORKS PRIVATE LIMITED,8100,A
WEBTECH DEVELOPERS PRIVATE LIMITED,8102,A
WEBCOM INFORMATION TECHNOLOGY PRIVATE LIMITED,8104,A
WEBAHN INTERNET SOLUTIONS PRIVATE LIMITED,8106,A
WCC SOLUTIONS PRIVATE LIMITED,8115,A
WAVES BIO-TECH PVT LTD,8118,A
WATER PROOF CORPORATION PVT LTD,8122,A
WARRIOR FMS INDIA PRIVATE LIMITED,8126,A
WANI TECHNOLOGIES PRIVATE LIMITED,8130,A
WALTER BUSHNELL MEDISAFE PRIVATE LIMITED,8134,A
WALTER BUSHNELL HEALTHSCIENCES PRIVATE LIMITED,8148,A
WALTER BUSHNELL DRUGS PRIVATE LIMITED,8149,A
WALTER BUSHNELL BIOSCIENCES PRIVATE LIMITED,8152,A
WALIRAM TANEJA MINES PRIVATE LIMITED,8162,A
WAHI SONS PRIVATE LIMITED,8165,A
VVDN TECHNOLOGIES PRIVATE LIMITED,8171,A
VSL ELECTRONICS PRIVATE LIMITED,8175,A
VIYOMA COMPUTER AIDED MANUFACTURING PRIVATE LIMITED,8185,A
VISUELL CREATIONS PRIVATE LIMITED,8196,A
LEVARE CONSULTANTS PRIVATE LIMITED,8094,A
LEONEX SYSTEMS PRIVATE LIMITED,8096,A
LEO SURFACE COATINGS PRIVATE LIMITED,8097,A
LEGAL EASE SOLUTIONS INDIA PRIVATE LIMITED,8099,A
LEAKLESS GASKET INDIA PRIVATE LIMITED,8109,A
LDS ENGINEERS PRIVATE LIMITED,8111,A
LCS CONTROLS PRIVATE LIMITED,8114,A
LAXMI COTSPIN LIMITED,8139,A
LAKESIDE MEDICAL CENTRE PRIVATE LIMITED,8198,A
LASER SHAVING PRODUCTS PRIVATE LIMITED,8146,A
LANSH ENGINEERIING PRIVATE LIMITED,8155,A
LANDSCAPE DEVELOPERS LLP,8159,A
LAMBERT SECURITY MANAGEMENT PRIVATE LIMITED,8166,A
LALLY MOTORS INDIA PRIVATE LIMITED,8168,A
LALLUBHAI AMICHAND LIMITED,8170,A
C S DIREKT EVENTS AND EXHIBITIONS PRIVATE LIMITED,4826,A
CADWORLD INFOSYSTEMS PRIVATE LIMITED,4832,A
CALIBER TECH SOLUTIONS PRIVATE LIMITED,4835,A
CALL 2 CONNECT INDIA PRIVATE LIMITED,4836,A
MOBIUS KNOWLEDGE SERVICES PRIVATE LIMITED,5007,A
MIRAFRA SOFTWARE TECHNOLOGIES PRIVATE LIMITED,5022,A
MINDWORKS GLOBAL MEDIA SERVICES PRIVATE LIMITED,5028,A
MEENAKSHI INFRASTRUCTURES PRIVATE LIMITED,5144,A
MATA SECURITIES INDIA PRIVATE LIMITED,5155,A
MAPS INDUSTRIES INDIA PRIVATE LIMITED,5160,A
MAHARASHTRA KNOWLEDGE CORPORATION LIMITED,5184,A
LUNDBECK INDIA PRIVATE LIMITED,5237,A
LSG SKY CHEFS INDIA PRIVATE LIMITED,5244,A
LG CNS INDIA PRIVATE LIMITED,5256,A
L CUBE INNOVATIVE SOLUTIONS PRIVATE LIMITED,5259,A
D. R. KULKARNI LOGISTICS PRIVATE LIMITED,4086,A
DACUNHA COMMUNICATIONS PRIVATE LIMITED,4091,A
DAI-ICHI KARKARIA LIMITED,4097,A
DALAL AND SHAH FISCAL SERVICES LIMITED,4099,A
DAM GOOD RESTAURANTS PRIVATE LIMITED,4101,A
DANGI ENTERPRISES PRIVATE LIMITED,4104,A
DATA WORLD INFORMATION SYSTEMS PRIVATE LIMITED,4107,A
MODULE ONE INDIA LIMITED,7352,A
MALIK CARS PRIVATE LIMITED,7278,A
MAMATA MACHINERY PRIVATE LIMITED,7287,A
MANSUKH SECURITIES AND FINANCE LIMITED,7322,A
MARATHON ELECTRIC INDIA PRIVATE LIMITED,7334,A
MARGO BIOCONTROLS PRIVATE LIMITED,7345,A
WARREN TEA LIMITED,7095,A
VXL INSTRUMENTS LIMITED,7159,A
POTION INFOSYSTEMS PRIVATE LIMITED,8307,A
KRIPTON POWDER PAINTS PRIVATE LIMITED,8309,A
KRAN CONSULTING PRIVATE LIMITED,8321,A
K P L OIL MILLS PRIVATE LIMITED,8322,A
KOMPRESS INDIA PVT LTD,8356,A
KO CON INDIA PRIVATE LIMITED,8362,A
KOCHHAR GLASS INDIA PRIVATE LIMITED,8367,A
KNR ENGINEERS INDIA PRIVATE LIMITED,8374,A
KNOWX INNOVATIONS PRIVATE LIMITED,8379,A
KMI BUSINESS TECHNOLOGIES PRIVATE LIMITED,8397,A
KLIO-TECH PRIVATE LIMITED,8404,A
POWERSOFT IT PRIVATE LIMITED,8354,A
PPN POWER GENERATING COMPANY PRIVATE LIMITED,8369,A
PRA REALTY INDIA PRIVATE LIMITED.,8373,A
PRABHAVA ORGANICS PRIVATE LIMITED,8376,A
PRADMAN ENGINEERING PRIVATE LIMITED,8378,A
PRAMA INSTRUMENTS PRIVATE LIMITED,8393,A
PRANAV VIKAS INDIA PRIVATE LIMITED,8400,A
ERUDITE SOFT PRIVATE LIMITED,8323,A
ESBEE DYNAMED PRIVATE LIMITED,8324,A
ESCUBE AIRCONDITIONING PVT LTD,8329,A
ESPIRE INFRASTRUCTURE CORPORATION LIMITED,8332,A
ESSENTIAL ENGINEERING SOLUTIONS PRIVATE LIMITED,8345,A
LAKSHITH CONSULTING PRIVATE LIMITED,5265,A
CANIXA LIFE SCIENCES PRIVATE LIMITED.,4838,A
CAPITAL AUTOMOBILES PRIVATE LIMITED,4841,A
FEROLITE JOINTINGS LIMITED,4849,A
FERROCARE MACHINES PRIVATE LIMITED,4850,A
CNERGYIS INFOTECH INDIA PRIVATE LIMITED,4863,A
FINLOGIC TECHNOLOGIES INDIA PRIVATE LIMITED,4866,A
FINOR PIPLAJ CHEMICALS LIMITED,4873,A
FIORANO SOFTWARE TECHNOLOGIES PRIVATE LIMITED,4876,A
FIRST POLICY INSURANCE BROKERS PRIVATE LIMITED,4906,A
FLEX FOODS LIMITED,4931,A
DAIWA HOUSE INDUSTRY CO LTD,4229,A
DATEX OHMEDA INDIA PRIVATE LIMITED,4239,A
D. E. SHAW INDIA ADVISORY SERVICES PRIVATE LIMITED,4276,A
ATHENS LABS LIMITED,4270,A
ATIMI SOFTWARE  INDIA  PRIVATE LIMITED,4279,A
MADHUSUDAN INDUSTRIES LIMITED,4268,A
MAGNA PUBLISHING COMPANY LIMITED,4278,A
MAHINDRA INDUSTRIAL PARK CHENNAI LIMITED,4288,A
MOMS OUTDOOR MEDIA SOLUTIONS PRIVATE LIMITED,7356,A
TURNER MORRISON LTD,7367,A
MONGINIS FOODS PRIVATE LIMITED,7363,A
NM TELE SERVICES PRIVATE LIMITED,7424,A
MRON INTERNATIONAL PRIVATE LIMITED,7382,A
MTU INDIA PRIVATE LIMITED,7387,A
MULTIQUADRANT INDUSTRIAL CONTROLS INDIA PRIVATE LIMITED,7408,A
MULTITEX FILTRATION ENGINEERS LIMITED,7410,A
MUNOTH FINANCIAL SERVICES LIMITED,7415,A
MYSTIQUE LOGISTICS PRIVATE LIMITED,7418,A
MARTOPEARL ALLOYS PVT LTD,7375,A
MASAMB ELECTRONICS SYSTEMS PRIVATE LIMITED,7383,A
MASPAR INDUSTRIES PRIVATE LIMITED,7388,A
MASS MANAGEMENT SERVICES PRIVATE LIMITED,7391,A
PATHFINDER BUSINESS ANALYSIS PRIVATE LIMITED,8125,A
PATHPARTNER TECHNOLOGY PRIVATE LIMITED,8128,A
PAVIOUR PHARMACEUTICALS PRIVATE LIMITED,8135,A
PAXTON TREXIM PRIVATE LIMITED,8141,A
PAYSQUARE CONSULTANCY LIMITED,8142,A
PEARL BOTTLING PRIVATE LIMITED,8147,A
PEASS INDUSTRIAL ENGINEERS PRIVATE LIMITED,8154,A
PERCEPT FINSERVE PRIVATE LIMITED,8167,A
PERFECT HOUSE PRIVATE LIMITED,8192,A
VI-SON CABLES PRIVATE LIMITED,8205,A
VISHWAS AUTO ENGINEERS PRIVATE LIMITED,8212,A
VIRUPAKSHA LABORATORIES PRIVATE LIMITED,8235,A
LAKE CHEMICALS PRIVATE LIMITED,8203,A
LAILA NUTRACEUTICALS PRIVATE LIMITED,8207,A
LAHARI HOLIDAY HOMES LIMITED,8210,A
KUNDAN CARE PRODUCTS LIMITED,8239,A
KUMAR ELASTOMECH PRIVATE LIMITED,8280,A
FOLEY DESIGNS PRIVATE LIMITED,4964,A
FORE VISION INSTRUMENTS  INDIA  PRIVATE LIMITED,4970,A
FORMOPLASTIC CONTROLS PRIVATE LIMITED,4971,A
FUJI TECHNICAL SERVICES PVT LTD,5064,A
OSWAL AGRO MILLS LIMITED,4744,A
OXFORD UNIVERSITY PRESS INDIA PRIVATE LIMITED,4758,A
DATALYST  INDIA  PRIVATE LIMITED,4428,A
DATACORE TECHNOLOGIES PRIVATE LIMITED,4426,A
DATAPAGE  INDIA  PRIVATE LIMITED,4433,A
DAVANAM JEWELLERRS PRIVATE LIMITED,4439,A
DEEPAK GALVANISING ENGINEERING INDUSTRIES PVT LTD,4473,A
DEFSYS SOLUTIONS PRIVATE LIMITED,4477,A
DELUXE SHIPPING AGENCY PRIVATE LIMITED,4519,A
DENVER SECURITY SERVICES PRIVATE LIMITED,4523,A
DESIGN TRIBE   INDIA   PRIVATE LIMITED,4535,A
DHINGRA MOTORS PRIVATE LIMITED,4564,A
MASS SOFTWARE SOLUTIONS PRIVATE LIMITED,7393,A
UCB INDIA PRIVATE LIMITED,7433,A
NALANDA KNOWLEDGE FOUNDATION TR. CO.,7428,A
NARENDRA LOGISTICS PRIVATE LIMITED,7434,A
NATH TRADERS PRIVATE LIMITED,7437,A
NAVRATNA ORGANISERS AND DEVELOPERS PVT LTD,7449,A
NCS INDUSTRIES PRIVATE LIMITED,7454,A
NEBULA COMPUTERS PRIVATE LIMITED,7456,A
UNIVERSAL CONSULTING INDIA PRIVATE LIMITED,7559,A
NEFAB INDIA PRIVATE LIMITED,7460,A
KRISHNA YPB ELECTRO-CHEMICALS PRIVATE LIMITED,8298,A
KRISHNA BHIMA SAMRUDDHI LOCAL AREA BANK LIMITED,8301,A
PERMA-PIPE INDIA PRIVATE LIMITED,8202,A
PHARMALAB INDIA PRIVATE LIMITED.,8209,A
PHOTON ENERGY SYSTEMS LIMITED,8218,A
PIKA MEDICAL PRIVATE LIMITED,8225,A
PILOT COMMERCIALS LLP,8231,A
PISCES CONTAINER LINES INDIA PRIVATE LIMITED,8260,A
PLATINO CARS INDIA PRIVATE LIMITED,8283,A
PLAY GAMES24X7 PRIVATE LIMITED,8285,A
POLYMECHPLAST MACHINES LIMITED,8296,A
POPULAR MOTOR WORLD PRIVATE LIMITED,8303,A
POPULATION HEALTH SERVICES INDIA,8304,A
POSITIVE MOVES INDIA CONSULTING PRIVATE LIMITED,8305,A
POTENTIAL PROJECT MANAGERS PRIVATE LIMITED,8306,A
PALANI ANDAVAR COTTON AND SYNTHETIC SPINNERS LIMITED,4779,A
FUSION FOODS  INDIA  PRIVATE LIMITED,5079,A
G A BHILARE CONSULTANTS PRIVATE LIMITED,5100,A
G G S INFORMATION SERVICES INDIA PVT LTD,5104,A
GV ESTATES AND HOTELS PRIVATE LIMITED,5121,A
QUANTIUM MAIL LOGISTICS SOLUTIONS INDIA PRIVATE LIMITED,5136,A
G7 SYNERGON PRIVATE LIMITED,5139,A
GAJSHIELD INFOTECH  INDIA  PRIVATE LIMITED,5143,A
GALAXY COMMERCIAL LIMITED,5147,A
GAMES2WIN INDIA PRIVATE LIMITED,5151,A
GARDENIA COSMOCARE PRIVATE LIMITED,5161,A
GBS SECURITY SERVICES PRIVATE LIMITED,5180,A
GENEOMBIO TECHNOLOGIES PRIVATE LIMITED,5196,A
GENERAL METALLISERS PRIVATE LIMITED,5198,A
DHTC LOGISTICS LIMITED,4568,A
DIGITAL MESH SOFTECH INDIA PRIVATE LIMITED,4585,A
DIGITIZING MART PRIVATE LIMITED,4588,A
DIMENSIONS CYBERTECH INDIA PRIVATE LIMITED,4593,A
DINESH REMEDIES LIMITED,4595,A
DIPLOMAT ELECTRICALS PRIVATE LIMITED,4596,A
DISHA COMMUNICATIONS PRIVATE LIMITED,4598,A
DIVYA SHIPPING AND CLEARING SERVICES PVT LTD,4603,A
DIXONS CARGO CONSOLIDATORS PVT LTD,4604,A
ATLAS DYE-CHEM  INDIA  PRIVATE LIMITED,4368,A
ATRA PHARMACEUTICALS LIMITED,4373,A
AURANGABAD AUTO ENGINEERING PRIVATE LIMITED,4385,A
AURIGO SOFTWARE TECHNOLOGIES PRIVATE LIMITED,4386,A
AUTO BAHN ENTERPRISES PRIVATE LIMITED,4397,A
AUTODECOR PRIVATE LIMITED,4401,A
AUTOMED SYSTEMS PRIVATE LIMITED,4403,A
AVALARA TECHNOLOGIES PRIVATE LIMITED,4406,A
AVALON RESORTS PRIVATE LIMITED,4407,A
AVCON CONTROLS PRIVATE LIMITED,4408,A
AVON GLOBAL SOLUTIONS PRIVATE LIMITED,4416,A
AXIOM CONSULTING PRIVATE LIMITED,4418,A
NET ACCESS INDIA LIMITED,7468,A
NET VIGIL SOFTWARE PRIVATE LIMITED,7470,A
NET4NUTS LIMITED,7472,A
NETTLINX LIMITED,7478,A
NETWORK INTELLIGENCE PRIVATE LIMITED,7479,A
NEUCOM CONSULTING PRIVATE LIMITED,7481,A
NEURAL IT PVT  LTD,7484,A
NEW ERA INDIA CONSULTANCY PRIVATE LIMITED,7505,A
NEWEL INFOTECH PRIVATE LIMITED,7513,A
NIKUNJAM CONSTRUCTIONS PRIVATE LIMITED,7581,A
NIMBUS INFRA SERVICES PRIVATE LIMITED,7586,A
NIPPON DATA SYSTEMS LIMITED,7592,A
PREMAS BIOTECH PRIVATE LIMITED,7493,A
PREMIER NUTRACEUTICALS PRIVATE LIMITED,7500,A
PRESTIGE AMUSEMENTS PRIVATE LIMITED,7507,A
PRIME WOVENS LIMITED,7512,A
PRIMO AUTOMATION SYSTEMS PRIVATE LIMITED,7514,A
PRIMUS GLOBAL SOLUTIONS PRIVATE LIMITED,7515,A
PRINCE MULTIPLAST PRIVATE LIMITED,7518,A
PRINCEPS PHARMACEUTICALS PRIVATE LIMITED,7521,A
PRINT ELECTRONICS EQUIPMENTS PVT LTD,7523,A
PRINTO DOCUMENT SERVICES PRIVATE LIMITED,7524,A
PRIYA LIMITED,7526,A
ETERNITY LIFESTYLES PRIVATE LIMITED,8357,A
EURO DIAGNOSTIC SYSTEMS PRIVATE LIMITED,8361,A
EURO FLOORING PRIVATE LIMITED,8366,A
EURO FORGE PRIVATE LIMITED,8371,A
LLOYDS OFFSHORE GLOBAL SERVICES PRIVATE LIMITED,8388,A
KIVI HEALTHCARE PRIVATE LIMITED,8408,A
KISAN IRRIGATIONS AND INFRASTRUCTURE LIMITED,8409,A
KIRLOSKAR PROPRIETARY LIMITED,8415,A
KIRAT PLASTICS PRIVATE LIMITED,8417,A
